SZA,AOD,COD,CLD_FRAC,UW,TO3,Pressure,BSA,WSA,SW_direct,SW_diffuse
46.54370117,0.306550122,1.15,0.074648805,3.653112411,274.2260437,1013.25,0.133,0.144,458.3368835,134.8833313
64.97044373,2.613275609,2.64,0.251781434,2.568991423,270.594635,979.0118408,0.266,0.287,317.2248535,136.1333313
49.11684799,2.993187731,4.41,0.404387802,2.231494665,297.397522,942.6564331,0.192,0.212,28.68347359,312.9500122
61.0750351,0.273992032,0.82732439,0.118470773,1.29236877,263.8012695,881.6771851,0.235,0.246,311.2743225,74.69999695
39.74875259,0.984572955,1.46,0.278621435,3.114016056,285.298645,1013.25,0.108,0.113,277.0223999,439.0333252
40.22094727,0.342923918,0.724783003,0.088643193,2.59947896,281.0524902,979.0118408,0.266,0.287,529.1102295,152.4666595
66.5433197,0.054552874,0.74,0.051250596,1.087561727,268.454834,1007.73584,0.149,0.144,232.6794434,115.2333298
42.61048889,0.471771805,0.868990719,0.104920112,1.341315866,265.2870178,881.6771851,0.235,0.246,290.5836182,388.8500061
68.0276947,0.598914109,3.25,0.367436618,2.248794556,269.4413452,970.0498047,0.144,0.156,190.3425293,63.7333374
65.87036896,4.237184722,0.17,0.033990741,3.076979399,281.5803833,1013.25,0.108,0.113,99.48496246,233.3999939
16.98374939,0.28865123,0.192394316,0.020400863,2.627985716,273.9337463,979.0118408,0.266,0.287,652.750061,297.3500061
66.05352783,0.272636139,0.56,0.088670224,1.087015033,272.0858154,1002.365845,0.149,0.144,202.2881622,125.0999985
55.97383881,0.595636675,3.21,0.254340053,1.449391127,307.9536438,959.3146973,0.175,0.172,6.258384705,221.0499878
35.98772049,0.927239509,1.75100112,0.202488154,1.313154817,269.3508301,881.6771851,0.235,0.246,416.1840515,349.583313
41.7949295,0.145231569,0.338092983,0.04137126,2.119440556,273.2025757,970.0498047,0.144,0.156,639.3109131,96.58332825
46.65027237,1.851264712,2.8,0.35679394,1.344181299,262.8843994,881.6771851,0.235,0.246,507.9613953,202.8166656
59.17562866,0.927775951,3.29,0.317676455,0.412239552,265.4240417,811.8283691,0.146,0.146,284.7433472,137.5683289
59.18641663,0.978317364,2.81,0.331924051,0.412239552,267.3297729,837.6409912,0.159,0.16,294.5316467,195.8666687
67.12287903,0.496684978,1.95,0.214030787,3.978452682,270.2124634,1013.25,0.133,0.144,230.283905,114.8500061
66.08629608,0.24032169,1.08,0.103846014,0.554015517,338.0141907,1013.25,0.139,0.139,399.8295288,62.03333282
27.85544586,0.337340218,0.551021576,0.061108634,3.763604164,277.1171875,1013.25,0.131,0.141,209.6453857,298.3999939
54.92199326,0.078867918,0.135854989,0.018397857,0.550586343,341.5936584,1013.25,0.139,0.139,500.5456543,70.7333374
46.9029808,0.200982083,4.56,0.056614827,1.794258595,274.1708984,1013.25,0.105,0.108,514.3309326,147.6333313
1.73336792,0.34137376,0.723827183,0.074640617,3.760445118,281.6621704,1013.25,0.131,0.141,580.883606,285.5833435
54.08699036,0.021319985,0.014311936,0.001951441,0.56336689,360.7164307,1013.25,0.139,0.139,539.1602783,81.03333282
52.52610397,1.364623155,3.21,0.393928349,1.94920218,276.1578369,996.5447388,0.105,0.108,369.8389282,232.0898743
24.80841064,0.996787275,2.79,0.22345756,3.75172925,278.2937927,1013.25,0.131,0.141,686.0618896,218.3833313
68.13558197,2.655143323,1.5,0.2647762,2.10226512,292.8121033,998.5606689,0.105,0.108,2.193167925,171.9499969
17.95775604,0.718714147,1.555264592,0.169449151,3.132605076,278.6414185,1013.25,0.095,0.101,132.433609,355.3999939
51.05363464,0.32749588,1.36,0.112157449,3.850236893,291.1062012,1013.25,0.131,0.141,396.1538086,162.5500031
44.23051453,0.552363445,1.062963724,0.141432136,3.128168106,273.7273865,1013.25,0.095,0.101,300.4334717,278.3500061
35.86966705,1.153611256,4.94,0.353268445,2.321348429,286.6887817,979.0118408,0.267,0.289,276.2444763,466.2166443
66.11595917,0.940440679,1.53,0.341922939,1.420377731,274.9880066,1007.018921,0.149,0.144,189.6792297,162.9499969
60.01477814,0.072448617,0.122556388,0.017363753,0.96278882,281.4246826,1007.73584,0.132,0.131,472.8521729,61.06666565
61.02489853,0.69578041,3.05,0.236996785,2.59591794,271.1199036,959.7745972,0.177,0.171,29.31546402,294.7666626
40.58673477,0.490363629,0.845852375,0.100212298,1.77334404,256.6213379,881.6771851,0.236,0.247,689.4249268,142.3833313
63.50482178,0.120724089,0.343842536,0.051073074,2.672463894,272.9371948,970.0498047,0.144,0.157,400.8435669,98.46665955
13.51899719,1.18573209,2.650761127,0.276890635,2.533405304,251.1415405,979.0118408,0.267,0.289,920.8275757,141.6333313
56.19167328,0.754301656,2.64,0.234922022,2.676284075,272.3384399,959.3146973,0.177,0.171,210.524353,275.6999817
37.07389832,0.152082356,0.355794162,0.041738003,1.778965116,260.3106384,881.6771851,0.236,0.247,709.8371582,146.4666595
37.20583725,0.222086562,0.31410259,0.036880746,2.715513229,272.852356,970.0498047,0.144,0.157,615.2431641,111.3000031
19.54460144,1.054305046,5.91,0.27298364,2.641465664,284.5461121,979.0118408,0.267,0.289,901.5093384,137.1333313
61.80072021,0.706482569,1.61,0.169931561,2.727029324,267.1381531,959.3146973,0.177,0.171,125.5714264,209.8499908
49.9682579,0.358716866,0.225211412,0.030503849,1.800807238,252.1346436,881.6771851,0.236,0.247,537.8414307,156.5833282
11.30547333,0.238448347,0.339540541,0.034668136,2.748134136,276.9349976,970.0498047,0.144,0.157,879.4707031,119.4333344
43.33584213,1.353067757,3.17,0.32036823,2.770779848,273.8585205,991.5770874,0.267,0.289,683.1010742,110.0833359
69.98799133,0.060026516,1.8,0.087660342,0.766010165,252.3996735,811.8283691,0.146,0.146,4.16166687,175.3650055
62.61499786,1.019039939,3.57,0.333514035,1.338128567,274.0129089,977.6102295,0.147,0.15,263.3340759,141.859726
57.19009399,0.309921641,1.08,0.075266868,1.441951275,278.6051636,1003.438232,0.138,0.143,394.9699707,140.7799988
16.58716583,0.044423732,0.121005639,0.013008789,2.735740423,286.460907,970.0498047,0.144,0.157,876.5863037,116.1833344
16.22524261,0.193221034,0.35720861,0.039135456,2.293715954,270.0316772,973.5333862,0.155,0.181,7.025234699,163.7419128
64.666008,0.026579834,0.129964381,0.01923666,0.593680739,303.2194214,935.5411377,0.156,0.149,308.7283325,121.0466766
54.47585678,0.660902129,2.75,0.289271355,1.232151508,271.2507935,968.4275513,0.146,0.146,153.0899963,204.0399933
57.16355896,0.711943002,2.5,0.321359068,0.780605078,261.8755798,816.3535767,0.146,0.146,226.3183441,247.9633484
57.09914398,0.63739906,1.81,0.213598952,0.780605078,262.086853,837.6409912,0.159,0.16,302.2817078,223.8833313
53.69490051,0.672317036,3.18,0.299657792,1.156188846,312.0946655,988.0405884,0.157,0.159,7.244999886,270.4849854
50.88908386,1.423210001,2.14,0.308122218,1.905581236,266.2181396,1013.25,0.01,0.01,152.0319061,309.3333435
52.14134216,0.056260795,0.062403433,0.008301407,1.297223806,268.3693542,971.7906494,0.179,0.182,565.6004639,86.45186615
58.67416382,0.996572733,3.83,0.307547152,1.131264448,260.5818787,882.3214111,0.195,0.198,262.061676,242.0950012
51.72327042,0.085319733,0.167901039,0.022272341,1.297223806,268.4497375,965.8833618,0.175,0.179,592.7667236,73.61003876
48.08891296,0.08397656,0.161202386,0.020787742,1.461200237,283.4155579,1003.438232,0.138,0.143,525.2833252,116.3583374
42.72440338,0.298699653,2.16,0.087436825,2.730975628,284.1171875,970.0498047,0.144,0.157,594.22229,99.53333282
31.90732956,0.166937114,0.341448665,0.042788662,2.360275984,278.7695923,973.5333862,0.155,0.181,581.5845337,167.3015137
67.68780518,0.075860864,0.93,0.041209329,0.664672375,343.3289185,1013.25,0.139,0.139,240.0965881,53.5
52.79823303,0.294479122,0.901157022,0.122574061,4.099187374,274.3099976,1013.25,0.083,0.086,275.1472778,189.25
63.16433716,0.351559314,0.764218271,0.112757206,3.259485722,262.8846436,1013.25,0.095,0.101,109.5075073,132.5833282
30.14414215,0.30286659,0.419626683,0.047091171,4.231871128,272.1249695,1013.25,0.132,0.142,28.41670227,196.0499878
55.83037567,0.078585101,0.222923636,0.030396624,0.671543956,345.1804504,1013.25,0.139,0.139,493.2041626,71.81666565
49.87931824,0.936424746,2.76,0.268555224,1.62095046,272.03302,1010.249878,0.129,0.132,277.5184631,352.1166687
39.30111694,0.568793579,1.471037745,0.173800915,4.073897362,265.3777466,1013.25,0.083,0.086,390.40271,294.6666565
3.936759949,0.863069814,5.2,0.21535708,4.184999466,282.0250244,1013.25,0.132,0.142,563.2753906,281.5833435
54.09492111,0.074608212,0.158272445,0.02153183,0.69355458,340.9812012,1013.25,0.139,0.139,526.1294556,82.91667175
58.2534256,0.732306216,1.82,0.206025109,1.654333234,282.8966675,1010.489685,0.129,0.132,240.0219116,232.1000061
41.18965149,0.871013881,0.94,0.293310434,4.059964657,265.8551025,1013.25,0.083,0.086,262.5077515,374.1333618
22.53436279,0.966868167,2.89,0.218790889,4.185461044,280.4224548,1013.25,0.132,0.142,672.77771,237.1666565
26.7276535,0.841749397,3.82,0.22540094,2.765793324,295.5355225,943.677124,0.188,0.206,59.2243576,365.5333557
56.93445587,0.675489444,1.42,0.367821455,4.054221153,269.4926147,1013.25,0.083,0.086,7.525639057,178.5500031
48.7559166,0.294943043,0.95,0.075255662,4.217208385,282.4374084,1013.25,0.132,0.142,396.3505859,166.1666718
62.5811348,0.419840851,4.17,0.249313623,2.662438154,281.6156311,979.0118408,0.265,0.287,201.3609619,256.3833313
59.59881592,0.38381355,0.861228824,0.121698476,1.923119307,257.0574646,881.6771851,0.235,0.245,249.6808472,193.5833435
41.9314537,0.608901765,1.61,0.181657091,3.156958103,285.1733704,1013.25,0.095,0.101,484.9105225,209.0333252
37.85651779,0.323732784,0.904753089,0.10839501,2.630261421,289.6664124,979.0118408,0.265,0.287,669.401123,362.3666992
68.22673035,0.323161204,1.48,0.007552682,1.466795921,231.2602234,1013.129944,0.183,0.165,90.78309631,163.8833313
61.07051086,0.077215061,0.137609288,0.01965425,1.20761013,266.2422485,1003.915283,0.131,0.13,380.7649231,53.41666412
62.20316315,0.21507951,2.28,0.057733275,2.266675711,267.3883667,959.3146973,0.195,0.185,285.2163086,93.16666412
41.95923615,0.537018069,0.992704391,0.119124725,1.92195344,259.7928162,881.6771851,0.235,0.245,489.4819641,196.1833344
14.82807159,0.721289314,1.461889863,0.153332815,2.606657028,280.7389221,979.0118408,0.265,0.287,8.564445496,439.7000122
65.7989502,0.919388216,1.96,0.206676662,1.455659509,235.6394653,1013.25,0.183,0.165,23.5214653,211.4166718
58.01795959,0.059505119,0.092193477,0.012978885,1.223548293,269.7424927,1003.915283,0.131,0.13,476.1833801,56.28333664
56.46354294,0.090077092,0.317921519,0.044082377,2.315727472,272.8702087,941.0716553,0.195,0.185,480.2226257,69.2333374
36.89605713,0.484451873,0.633468866,0.073938347,1.908149123,254.0259705,881.6771851,0.235,0.245,548.9372559,271.5
39.47140121,0.843206385,4.06,0.234903052,3.603190422,265.2681274,970.0498047,0.144,0.158,535.809082,165.3333435
17.56129456,0.713606818,1.14277637,0.124954559,2.552267551,285.1178589,979.0118408,0.265,0.287,51.0659523,444.4833374
28.04940033,0.217837465,0.255045325,0.031207332,1.299850464,270.6656799,863.800354,0.179,0.195,914.8059692,85.71666718
48.63724518,0.453825315,0.553281188,0.073805206,1.912878513,260.7086182,881.6771851,0.235,0.245,479.8549194,195.9333344
13.55545807,1.410656655,6.42,0.315711319,3.623242855,274.6520386,970.0498047,0.144,0.158,607.9082642,367.333374
41.1572113,1.032908747,3.43,0.289082646,2.456463575,280.2359619,979.0118408,0.265,0.287,2.670102596,346.3833313
49.99535751,0.239657687,0.303235173,0.044227891,1.386053681,282.5236816,863.800354,0.179,0.195,428.39328,158.0666656
58.68670654,0.183927334,0.92,0.06409511,1.401586652,265.0132141,1002.127625,0.135,0.14,420.6983032,96.60500336
59.19211197,0.084538363,1.91,0.057164498,1.581052899,288.036377,959.085083,0.209,0.203,428.6799622,96.59166718
54.12326431,0.154961128,0.385197401,0.052060254,1.064921737,261.4615479,988.7469482,0.155,0.156,500.6533203,98.60333252
60.08995819,0.128291316,1.88,0.057594165,0.822924376,260.2486267,882.3214111,0.194,0.196,524.2133179,54.40833282
48.68627167,1.689121732,2.97,0.494416386,1.472147942,255.0497742,1002.127625,0.135,0.14,333.1650085,280.5533447
58.55990601,1.450840395,2.67,0.403962582,1.668054581,288.8830872,959.085083,0.209,0.203,320.6100159,195.956665
56.93577194,0.47736934,2.08,0.101488806,1.090659142,263.1522217,987.9229126,0.155,0.156,454.0516357,127.5533371
50.93328476,0.309241883,2.47,0.075896814,0.847257793,264.5684814,882.3214111,0.194,0.196,613.2432861,57.35500336
51.14674377,0.371242865,0.03,0.094528385,1.52104187,266.2608643,1002.127625,0.135,0.14,197.686676,320.7916565
66.66840363,1.143422532,0.46,0.071500443,3.643192291,302.3456726,970.0498047,0.144,0.158,330.9695435,119.7000046
69.25821686,0.753105065,2.51,0.108202659,1.249629021,261.1386414,987.9229126,0.155,0.156,19.37166595,192.7999878
66.79310608,0.261334136,0.170569867,0.02673937,0.987611532,262.1929932,875.4717407,0.194,0.196,361.6083374,49.28166199
60.68737793,0.101155219,0.363367856,0.05371533,2.678112745,293.9051819,942.6564331,0.188,0.206,70.43817902,195.1333313
39.17208099,0.995410391,3.79,0,1.073767185,345.5637207,966.6915283,0.186,0.208,766.3569946,80.7333374
58.60752106,0.105719153,0.047098093,0.006548714,1.184437156,291.4958801,1013.25,0.104,0.107,79.31153107,186.0288391
32.29705429,0.184153804,0.40860635,0.047287699,2.605022192,299.7601929,949.5875854,0.188,0.207,376.7661743,348.4666748
57.58832932,0.106311387,1.37,0.06012354,0.616214573,307.3250122,1013.25,0.137,0.138,469.1203308,85.78333282
48.27275848,0.770502769,5.87,0.306741267,1.115227222,295.2203064,1013.25,0.104,0.107,460.454834,190.7654724
8.461906433,2.016141625,6.89,0.591318607,4.504959106,272.7288818,1013.25,0.13,0.138,373.4755249,416.8666382
50.44829559,0.756226337,2.67,0.272182435,1.057611704,289.5332031,996.5447388,0.104,0.107,445.6561279,169.6999969
39.95128632,0.853112176,2.821821928,0.34104377,4.481986046,270.7884827,1013.25,0.081,0.084,13.86815453,323.2333374
18.02143097,1.376480912,4.03,0.339951396,4.308584213,276.5130005,1013.25,0.13,0.138,292.5104675,465.0499878
22.56868744,1.373196259,5.29,0.353659004,2.394610405,308.6925659,950.7279053,0.188,0.207,295.1461792,327.4499817
63.90306091,0.290888918,1.18,0.137133271,1.029486418,297.2488403,996.5447388,0.104,0.107,386.8117676,128.4499969
53.83873749,1.142084144,2.16,0.413767874,4.493361473,263.573822,1013.25,0.081,0.084,305.451416,267.8166504
44.29662704,1.343996339,3.04,0.273944944,4.211698055,275.4767761,1013.25,0.13,0.138,324.8262329,330.9833374
58.46021271,0.382667278,1.26,0.208333924,1.53516078,279.7991333,863.800354,0.179,0.196,356.1194763,54.84999847
63.53645325,0.361595519,5.56,0.184001908,1.88067615,261.8504944,888.2420654,0.235,0.246,249.9975586,92.56666565
35.75134659,0.32271791,0.518966138,0.061993174,1.506655216,265.6011658,862.2186279,0.179,0.196,762.8248291,68.3666687
62.80706024,0.104397519,0.31,0.064599201,1.162971497,256.5709534,992.6395264,0.131,0.13,366.8066406,59.13333511
44.64569092,0.642354873,0.953083694,0.117523216,1.850689769,253.9801178,881.6771851,0.235,0.246,599.4584961,115.7666702
18.00267029,0.828743436,3.55,0.168931782,1.495722532,269.4569092,863.800354,0.179,0.196,974.218811,71.46666718
66.82098389,0.039143511,3.13,0.029585974,1.256072044,239.0727692,1007.73584,0.149,0.143,264.3583679,98.91666412
58.11885834,0.139974083,0.10914471,0.015331241,1.1126616,253.5307922,1003.915283,0.131,0.13,462.9718323,61.18333435
36.83464432,0.166247289,0.131933093,0.015292839,1.813592315,259.9685974,888.2420654,0.235,0.246,717.7321777,140.4833374
13.82334137,0.585612845,0.863826573,0.095652424,1.619227886,283.3474426,991.5770874,0.266,0.289,942.4251099,114.6666641
60.04563141,1.385749811,3.67,0.419648826,2.283318996,274.0612183,959.7745972,0.176,0.168,196.151947,99.73332214
46.05113602,1.145261791,4.67,0.286641985,1.793307543,253.3374634,881.6771851,0.235,0.246,198.7862396,222.9333344
45.79938507,0.116842403,0.192721158,0.026621176,1.510136843,285.468811,862.2186279,0.179,0.196,619.0523071,72.44999695
67.35307312,0.293310823,0.026867319,0.004044446,0.770089805,312.6426392,935.5411377,0.154,0.147,288.9216614,54.49166489
62.82339096,0.183359939,2.24,0.053815629,1.040376186,244.9606018,882.3214111,0.195,0.197,372.4950256,48.34166718
62.45119476,1.040129482,2.19,0.181812823,0.756061018,320.2593689,935.5411377,0.154,0.147,258.0383606,149.7850037
58.13615036,0.123013952,0.113615178,0.016079934,1.218943596,309.6750183,961.2698975,0.192,0.189,489.6533203,63.60666656
59.72914124,0.51118799,1.73,0.254413486,1.814667463,252.9013367,973.4171753,0.144,0.144,198.1949768,255.4450073
51.2881546,0.159224093,0.61,0.055346541,1.044620514,274.1809082,970.6298828,0.18,0.183,544.0122681,120.4542618
52.06456757,0.328811445,2.99,0.092085227,1.016610026,243.5930023,882.3214111,0.195,0.197,599.3182983,58.875
66.4577713,0.271403588,1.75,0.034881324,0.822072744,326.3917236,927.7988281,0.154,0.147,332.9199829,75.2416687
59.21825409,0.138511079,0.480654687,0.070353709,0.95734328,270.1901245,811.8283691,0.148,0.148,485.585022,55.24999619
59.20563507,0.199856949,0.188324928,0.027512053,0.95734328,269.4339294,837.6409912,0.158,0.158,486.8226624,57.84999847
60.36878204,1.679413624,2.82,0.381640464,1.557462931,269.3822632,977.6102295,0.144,0.147,255.9313049,174.7350616
52.60037231,0.231372663,0.27422753,0.037041843,0.989008486,248.4998932,882.3214111,0.195,0.197,593.4616699,60.97667694
59.6157074,0.683797864,1.91,0.201347798,1.410502553,282.6373596,977.2611084,0.165,0.168,389.8558044,99.53549957
59.6157074,0.683797864,1.91,0.201347798,1.410502553,282.6373596,977.2611084,0.165,0.168,377.8815918,99.40505219
59.6157074,0.683797864,1.91,0.201347798,1.410502553,282.6373596,977.2611084,0.165,0.168,389.886261,99.71029663
64.20169067,0.19479641,0.249060318,0.038201146,0.973165751,252.3604126,875.4717407,0.195,0.197,356.8483276,49.89167023
69.2738266,1.25127346,3.15,0.382503659,5.135297298,271.1738892,1013.25,0.13,0.138,171.7441864,141.5333252
64.87518311,0.043581032,0.15458481,0.023574108,2.175769567,289.9636536,949.5875854,0.188,0.207,380.8328857,73.91667175
57.36916351,0.18299818,0.15,0.054979734,0.671741605,329.7942505,1013.25,0.12,0.115,386.2355652,133.5166626
50.40374374,0.55291712,2,0.190526485,0.967624724,288.7033997,1010.249878,0.13,0.132,546.4649048,122.8833313
12.97795105,0.822804306,4.36,0.205280796,4.981631756,280.899231,1013.25,0.131,0.141,656.1563721,339.666687
61.4871521,0.132716264,0.4,0.082780957,0.668302178,332.3896179,968.3120728,0.12,0.115,356.817749,117.75
54.80278015,0.930658097,2.57,0.279696077,0.982019603,285.957428,1010.249878,0.13,0.132,274.7906494,246.7833252
39.19706345,0.792197503,0.02,0.257972121,4.311044216,256.2685242,1013.25,0.079,0.082,284.1965027,346.0666504
13.55622101,2.132073273,7.59,0.60597235,4.944232464,284.6542053,1013.25,0.131,0.141,376.4263,426.9333496
18.50392151,0.959079194,3.97,0.22380957,2.186530828,302.0515747,949.5875854,0.189,0.21,600.4660034,233.2333221
39.73416519,0.359270409,1.28,0.106702901,4.88774395,276.5903015,1013.25,0.131,0.141,455.0701294,203.6499939
62.32094193,1.234110088,1.69,0.196343273,1.371016741,286.2675171,863.800354,0.181,0.198,171.1651306,154.1500092
39.3938179,0.280030552,0.290414125,0.035828561,1.266502976,285.3517456,862.2186279,0.181,0.198,201.5639496,356.7000122
64.8589859,0.082743397,0.04,0.071172245,0.72719264,266.8797302,992.6395264,0.131,0.13,349.7495728,68.83332825
66.73840332,0.224340064,2.05,0.168725342,1.30521512,257.8809814,959.7745972,0.17,0.163,299.1646118,88.0166626
47.65669632,0.549747053,0.985304654,0.127549499,1.685663342,254.4715576,888.2420654,0.232,0.242,587.9475098,100.0333405
19.76872253,0.3166794,0.397738785,0.043285057,1.216278195,291.985199,862.2186279,0.181,0.198,1005.290283,77.46666718
58.484272,0.054758834,0.197041452,0.027694887,0.770876706,274.2765808,1007.73584,0.131,0.13,436.5632935,76.26667023
57.95142746,0.276923344,1.91,0.165711969,1.240175962,263.1672668,941.0716553,0.17,0.163,378.0939026,152.2666626
37.33639526,0.531257311,1.036659598,0.120573513,1.695804834,255.796875,881.6771851,0.232,0.242,383.5193176,230.5
48.5498085,0.315066338,2.78,0.109458402,3.392575741,281.1567383,970.0498047,0.147,0.161,364.4210205,337.6000061
10.81700134,0.374092075,0.143968433,0.01610649,0.981208265,282.0565796,979.0118408,0.265,0.288,946.1156006,135.4833374
21.32917023,0.257641258,0.093067177,0.010393519,1.078330517,289.3758545,862.2186279,0.181,0.198,952.7298584,69.20000458
69.27802277,0.115249425,0.059557255,0.009156842,1.026654959,239.747345,1013.25,0.186,0.166,254.8173523,90.6166687
62.12666321,0.109879967,0.051840976,0.007629819,0.800352931,267.9233398,1003.915283,0.131,0.13,413.8284302,69.81667328
59.13574982,0.744473178,2.7,0.323896796,1.210433006,258.7330627,959.7745972,0.17,0.163,141.1287231,250.4166718
42.68891144,1.24351265,3.19,0.496229798,2.089537144,296.027832,819.7865601,0.075,0.08,711.576355,131.2794952
41.72362137,0.25978138,0.06818758,0.009051182,1.013685942,291.9473267,862.2186279,0.181,0.198,830.5911865,67.33332825
69.64187622,0.21083689,1.42,0.18147324,1.402494907,265.7161255,941.0716553,0.17,0.163,267.9042053,77.4833374
67.71403503,0.847731729,3.74,0.275248885,1.082294822,261.5634155,988.0405884,0.154,0.154,269.3716736,70.58833313
64.87239838,1.692107969,0.093971193,0.014807497,1.127241135,301.6295166,863.800354,0.181,0.198,420.7617493,65.34999847
69.32380676,0.29975524,1.84,0.090891354,0.98430872,296.4685669,935.5411377,0.151,0.144,292.7200012,49.125
55.41196442,1.019394071,2.93,0.394609392,1.739690661,257.9353027,968.4275513,0.141,0.14,55.7733345,251.0366516
62.69023895,0.700386158,3.19,0.332621604,0.796688914,235.9131012,811.8283691,0.154,0.153,0.231666669,86.33999634
56.55162048,0.069328143,0.164639518,0.022652073,1.242092133,270.2359009,987.9229126,0.154,0.154,504.2533569,65.62832642
65.74993134,0.288359296,2.6,0.01398538,1.125752807,252.9243774,915.784729,0.196,0.198,241.7550049,161.1583405
58.13179779,1.273878687,3.04,0.275682867,1.545545936,274.8407288,961.9606934,0.194,0.188,72.01167297,273.3966675
58.56226349,0.27587076,0.88,0.035642795,1.386768103,260.346405,968.4275513,0.141,0.14,295.5066528,117.2050018
51.59556961,0.082825682,0.116664305,0.015522651,1.26800561,255.5421906,969.2388916,0.167,0.169,590.4881592,59.25931549
53.52528381,0.311882557,2.28,0.085669629,1.164483786,254.9698029,882.3214111,0.196,0.198,174.5916748,252.9850159
50.02946091,0.120994526,0.10429547,0.013720941,1.202457905,272.8851318,978.5446167,0.131,0.134,611.3249512,59.08074188
57.54269791,1.174455145,3.48,0.236844257,2.732577562,290.342865,970.0498047,0.147,0.161,236.8155975,164.9166718
57.87536621,0.427266242,1.12,0.13651751,0.788610876,248.1557007,811.8283691,0.154,0.153,234.4916687,208.9283142
57.9004097,0.812962185,2.63,0.225152478,0.788610876,245.9716797,839.9076538,0.16,0.159,294.2108459,223.1166687
51.94682693,0.408470497,1.27,0.091079704,1.15826261,254.382843,875.4717407,0.196,0.198,579.4382935,66.75666809
57.05427551,0.286689582,0.220272914,0.031349566,1.286635518,274.9304504,978.5446167,0.131,0.134,362.7109985,100.7392426
61.9274292,0.245908672,2.53,0.065997772,1.152433395,259.5694885,875.4717407,0.196,0.198,495.1033325,57.69499969
69.30050659,0.195542678,0.236991882,0.036426626,0.473534346,263.527771,1013.25,0.187,0.166,239.2487488,120.6743622
62.18160248,0.288633237,1.16,0.047575783,1.429687619,271.537323,1003.915283,0.131,0.13,244.7053223,169.4166718
23.32435608,0.901419919,4.94,0.19148995,2.471459389,283.2919617,970.0498047,0.147,0.161,670.0838623,218.5833435
31.61960983,0.353123461,0.012782872,0.001549468,0.402571619,283.3483276,979.0118408,0.264,0.287,772.1900635,208.5500031
40.94731903,1.566726275,4.89,0.442654282,0.728410423,319.338623,863.800354,0.18,0.196,730.2160645,132.75
68.3765564,0.361383033,2.34,0.274436325,1.640673995,250.3194427,988.0405884,0.152,0.152,277.1733398,52.51833344
50.64204407,0.80995768,1.77,0.416336954,2.525362968,294.8539734,843.1104126,0.075,0.08,685.0028076,54.26666641
6.825416565,1.516800105,6.98,0.392400801,2.469965219,271.8548584,970.0498047,0.147,0.161,584.5254517,333.0833435
64.05310822,1.635140852,0.55,0.197925776,0.691733003,330.8769531,863.800354,0.18,0.196,390.2233276,80.80000305
62.89016342,0.062702417,0.140624255,0.020452181,1.598074555,266.8556213,959.085083,0.19,0.185,227.8783264,118.4266663
55.81203461,0.220662288,0.69,0.07189703,1.146966815,257.1730347,968.4275513,0.139,0.139,508.791687,66.03333282
57.56694031,0.032986816,0.062591128,0.008672338,0.954247057,253.7958069,971.7906494,0.182,0.184,504.6264343,57.49486542
66.48536682,0.249083677,2.42,0.034323882,0.748683214,247.4916534,882.3214111,0.195,0.197,370.0066528,55.48833466
57.21411896,0.072234392,0.296519965,0.040962711,0.954247057,256.4205933,966.2299805,0.179,0.181,512.2423706,60.49417496
68.25978851,0.766150991,0.2,0.375152349,2.60915637,312.1780396,819.7865601,0.075,0.08,343.8516235,43.43333435
30.67438126,0.760075752,4.33,0.201399431,2.474864721,278.8173523,970.0498047,0.147,0.161,446.2651978,230.6166687
63.35684967,0.296387053,1.53,0.041425798,0.76641053,309.2969055,927.7988281,0.151,0.145,323.8166809,117.8933334
58.43648529,0.116645488,0.126562402,0.017893415,1.670070529,266.1047668,961.2698975,0.19,0.185,454.9833374,80.3666687
51.86531067,0.133248968,0.23875314,0.031821467,0.972679555,242.3006287,969.2388916,0.168,0.17,587.2399902,62.67016983
51.57756805,1.392758022,3.64,0.376213074,0.865911245,256.3873596,975.9783936,0.145,0.147,594.1286011,60.90777588
54.06284332,0.326676773,2.7,0.085910022,0.778488874,255.2830505,875.4717407,0.195,0.197,599.2182617,61.59166718
51.34939194,0.047041595,0.128707737,0.017086063,0.841672182,246.9330902,976.2115479,0.168,0.17,598.2235107,64.42890167
51.34939194,0.047041595,0.128707737,0.017086063,0.841672182,246.9330902,976.2115479,0.168,0.17,576.8056641,61.37419891
51.34939194,0.047041595,0.128707737,0.017086063,0.841672182,246.9330902,976.2115479,0.168,0.17,597.6581421,64.15725708
56.83085251,0.332774436,1.72,0.068131395,2.491286993,290.2360229,970.0498047,0.147,0.161,352.9552612,122.2833328
65.57884979,0.372616971,1.54,0.04338121,0.805642128,310.370636,935.5411377,0.151,0.145,197.8566742,130.0133362
64.04619598,0.502059389,2.14,0.155474111,1.649137259,261.0680847,961.9606934,0.19,0.185,69.26000214,209.3700104
58.21199036,0.016435959,0.051555261,0.007400841,0.944621682,255.9531708,969.2388916,0.168,0.17,432.9046021,58.77161026
52.08843994,0.295195934,1.46,0.039679978,1.028889894,256.6001892,915.784729,0.195,0.197,575.7116699,67.01500702
57.65977859,0.256282121,0.88,0.111771956,1.816091418,276.5412292,1010.489685,0.128,0.13,47.53205872,252.7666779
60.7035141,0.169820485,0.202761233,0.028753074,1.011944175,289.4037476,1013.25,0.093,0.095,318.2335205,141.4166565
